euring_code,scientific_name,language_code,common_name
16160,Estrilda rufibarba,nl,Jemenastrild
16160,Estrilda rufibarba,no,jemenastrild
16160,Estrilda rufibarba,pl,astryld arabski
16160,Estrilda rufibarba,pt,bico-de-lacre-árabe
16160,Estrilda rufibarba,ru,Аравийский астрильд
16160,Estrilda rufibarba,sk,astrilda jemenská
16160,Estrilda rufibarba,sr,Jemen astrilda
16160,Estrilda rufibarba,sv,jemenastrild
16160,Estrilda rufibarba,tr,Arabistan Mumgagası
16160,Estrilda rufibarba,uk,астрильд аравійсьий
16170,Amandava subflava,cs,zlatoprska malá
16170,Amandava subflava,da,Guldbrystet Astrild
16170,Amandava subflava,de,Goldbrustastrild
16170,Amandava subflava,en,Orange-breasted Waxbill
16170,Amandava subflava,es,Bengalí cebra
16170,Amandava subflava,et,kuldamadiin
16170,Amandava subflava,fi,kultatiikeripeippo
16170,Amandava subflava,fr,Bengali zébré
16170,Amandava subflava,hr,zebrasta estrilda
16170,Amandava subflava,hu,aranymellű asztrild
16170,Amandava subflava,it,Bengalino zebrato
16170,Amandava subflava,lt,zebrinė astrilda
16170,Amandava subflava,lv,zebras vasknibis
16170,Amandava subflava,nl,Goudbuikje
16170,Amandava subflava,no,gulbrystastrild
16170,Amandava subflava,pl,bengalik złotobrzuchy
16170,Amandava subflava,pt,bengali-zebra
16170,Amandava subflava,ru,Золотистогрудый астрильд
16170,Amandava subflava,sk,amandava zlatoprska
16170,Amandava subflava,sr,Zlatoprsa astrilda
16170,Amandava subflava,sv,guldbröstad tigerfink
16170,Amandava subflava,tr,Altın Göğüslü Mumgaga
16170,Amandava subflava,uk,бенгалик золотогрудий
16180,Euodice malabarica,bg,Индийска сивоклюна амадина
16180,Euodice malabarica,cs,stříbrozobka indická
16180,Euodice malabarica,da,Indisk Sølvnæb
16180,Euodice malabarica,de,Indiensilberschnabel
16180,Euodice malabarica,en,Indian Silverbill
16180,Euodice malabarica,es,Capuchino picoplata indio
16180,Euodice malabarica,et,india leetamadiin
16180,Euodice malabarica,fi,idänhopeanokka
16180,Euodice malabarica,fr,Capucin bec-de-plomb
16180,Euodice malabarica,hr,smeđa amadina
16180,Euodice malabarica,hu,indiai ezüstcsőrűpinty
16180,Euodice malabarica,is,Silfurstrildi
16180,Euodice malabarica,it,Becco di piombo
16180,Euodice malabarica,lt,indinė munija
16180,Euodice malabarica,lv,Indijas sudrabknābītis
16180,Euodice malabarica,nl,Loodbekje
16180,Euodice malabarica,no,indiasølvnebb
16180,Euodice malabarica,pl,srebrnodziobek indyjski
16180,Euodice malabarica,pt,bico-de-chumbo-indiano
16180,Euodice malabarica,ru,Малабарская амадина
16180,Euodice malabarica,sk,mníška striebrozobka
16180,Euodice malabarica,sl,indijski srebrnokljunček
16180,Euodice malabarica,sr,Azijska srebrnokljuna zeba
16180,Euodice malabarica,sv,indisk silvernäbb
16180,Euodice malabarica,tr,Hint Gümüşgagası
16180,Euodice malabarica,uk,сріблодзьоб індійський
16190,Euodice cantans,bg,Африканска сивоклюна амадина
16190,Euodice cantans,cs,stříbrozobka zpěvná
16190,Euodice cantans,da,Afrikansk Sølvnæb
16190,Euodice cantans,de,Afrikasilberschnabel
16190,Euodice cantans,en,African Silverbill
16190,Euodice cantans,es,Capuchino picoplata africano
16190,Euodice cantans,et,aafrika leetamadiin
16190,Euodice cantans,fi,hopeanokka
16190,Euodice cantans,fr,Capucin bec-d’argent
16190,Euodice cantans,hr,srebrnastokljuna amadina
16190,Euodice cantans,hu,afrikai ezüstcsőrűpinty
16190,Euodice cantans,is,Söngstrildi
16190,Euodice cantans,it,Becco d'argento
16190,Euodice cantans,lt,sidabrasnapė munija
16190,Euodice cantans,lv,Āfrikas sudrabknābītis
16190,Euodice cantans,nl,Zilverbekje
16190,Euodice cantans,no,savannesølvnebb
16190,Euodice cantans,pl,srebrnodziobek afrykański
16190,Euodice cantans,pt,bico-de-chumbo-africano
16190,Euodice cantans,ru,Серебряноклювая амадина
16190,Euodice cantans,sk,mníška spevavá
16190,Euodice cantans,sl,afriški srebrnokljunček
16190,Euodice cantans,sr,Afrička srebrnokljuna zeba
16190,Euodice cantans,sv,afrikansk silvernäbb
16190,Euodice cantans,tr,Afrika Gümüşgagası
16190,Euodice cantans,uk,сріблодзьоб чорногузий
16200,Lonchura striata,bg,Остроопашата бронзова амадина
16200,Lonchura striata,cs,panenka bronzová
16200,Lonchura striata,da,Spidshalet Bronzefinke
16200,Lonchura striata,de,Spitzschwanz-Bronzemännchen
16200,Lonchura striata,en,White-rumped Munia
16200,Lonchura striata,es,Capuchino culiblanco
16200,Lonchura striata,et,pugal-amadiin
16200,Lonchura striata,fi,valkoperämanikki
16200,Lonchura striata,fr,Capucin domino
16200,Lonchura striata,hr,bjeloleđa amadina
16200,Lonchura striata,hu,hegyesfarkú bronzpinty
16200,Lonchura striata,it,Munia groppabianca
16200,Lonchura striata,lt,smailiauodegė munija
16200,Lonchura striata,lv,baltsprākles smailastīte
16200,Lonchura striata,nl,Spitsstaartbronzemannetje
16200,Lonchura striata,no,hvitgumpnonne
16200,Lonchura striata,pl,mniszka białorzytna
16200,Lonchura striata,pt,capuchinho-estriado
16200,Lonchura striata,ru,Острохвостая муния
16200,Lonchura striata,sk,mníška bronzová
16200,Lonchura striata,sr,Japanski galebić
16200,Lonchura striata,sv,vitgumpad munia
16200,Lonchura striata,tr,Beyaz Belli Munya
16200,Lonchura striata,uk,мунія гострохвоста
16210,Vireo atricapilla,bg,Черноглав виреон
16210,Vireo atricapilla,cs,zelenáček černohlavý
16210,Vireo atricapilla,da,Hættevireo
16210,Vireo atricapilla,de,Schwarzkopfvireo
16210,Vireo atricapilla,en,Black-capped Vireo
16210,Vireo atricapilla,es,Vireo cabecinegro
16210,Vireo atricapilla,fi,teksasinvireo
16210,Vireo atricapilla,fr,Viréo à tête noire
16210,Vireo atricapilla,hr,crnoglavi vireo
16210,Vireo atricapilla,hu,feketefejű lombgébics
16210,Vireo atricapilla,it,Vireo capinero
16210,Vireo atricapilla,lt,juodagalvis vireonas
16210,Vireo atricapilla,lv,melngalvas zaļulis
16210,Vireo atricapilla,nl,Zwartkapvireo
16210,Vireo atricapilla,no,svarthettevireo
16210,Vireo atricapilla,pl,wireonek czarnogłowy
16210,Vireo atricapilla,pt,víreo-de-cabeça-preta
16210,Vireo atricapilla,ru,Черноголовый виреон
16210,Vireo atricapilla,sk,vireo čiernohlavý
16210,Vireo atricapilla,sr,Crnokapi zelenić
16210,Vireo atricapilla,sv,svarthuvad vireo
16210,Vireo atricapilla,tr,Kara Başlı Vireo
16210,Vireo atricapilla,uk,віреон чорноголовий
16220,Vireo pallens,bg,Мангров виреон
16220,Vireo pallens,cs,zelenáček mangrovový
16220,Vireo pallens,da,Mangrovevireo
16220,Vireo pallens,de,Mangrovevireo
16220,Vireo pallens,en,Mangrove Vireo
16220,Vireo pallens,es,Vireo de manglar
16220,Vireo pallens,fi,mangrovevireo
16220,Vireo pallens,fr,Viréo des mangroves
16220,Vireo pallens,hr,mangrovski vireo
16220,Vireo pallens,it,Vireo delle mangrovie
16220,Vireo pallens,lt,mangrovinis vireonas
16220,Vireo pallens,nl,Mangrovevireo
16220,Vireo pallens,no,mangrovevireo
16220,Vireo pallens,pl,wireonek namorzynowy
16220,Vireo pallens,pt,víreo-dos-mangais
16220,Vireo pallens,ru,Мангровый виреон
16220,Vireo pallens,sk,vireo mangrovový
16220,Vireo pallens,sr,Mangrovski zelenić
16220,Vireo pallens,sv,mangrovevireo
16220,Vireo pallens,tr,Mangrov Vireosu
16220,Vireo pallens,uk,віреон мангровий
16230,Vireo griseus,cs,zelenáček bělooký
16230,Vireo griseus,da,Hvidøjet Vireo
16230,Vireo griseus,de,Weißaugenvireo
16230,Vireo griseus,en,White-eyed Vireo
16230,Vireo griseus,es,Vireo ojiblanco
16230,Vireo griseus,fi,valkosilmävireo
16230,Vireo griseus,fr,Viréo aux yeux blancs
16230,Vireo griseus,hr,bjelooki vireo
16230,Vireo griseus,hu,fehérszemű lombgébics
16230,Vireo griseus,it,Vireo occhibianchi
16230,Vireo griseus,lt,baltaakis vireonas
16230,Vireo griseus,lv,baltacu zaļulis
16230,Vireo griseus,nl,Witoogvireo
16230,Vireo griseus,no,hvitøyevireo
16230,Vireo griseus,pl,wireonek białooki
16230,Vireo griseus,pt,víreo-d'olho-branco
16230,Vireo griseus,ru,Белоглазый виреон
16230,Vireo griseus,sk,vireo bielooký
16230,Vireo griseus,sr,Belooki zelenić
16230,Vireo griseus,sv,vitögd vireo
16230,Vireo griseus,tr,Ak Gözlü Vireo
16230,Vireo griseus,uk,віреон білоокий
16240,Vireo crassirostris,cs,zelenáček tlustozobý
16240,Vireo crassirostris,da,Tyknæbbet Vireo
16240,Vireo crassirostris,de,Dickschnabelvireo
16240,Vireo crassirostris,en,Thick-billed Vireo
16240,Vireo crassirostris,es,Vireo piquigrueso
16240,Vireo crassirostris,fi,paksunokkavireo
16240,Vireo crassirostris,fr,Viréo à bec fort
16240,Vireo crassirostris,hr,bahamski vireo
16240,Vireo crassirostris,it,Vireo beccogrosso
16240,Vireo crassirostris,lt,tvirtasnapis vireonas
16240,Vireo crassirostris,lv,resnknābja zaļulis
16240,Vireo crassirostris,nl,Dikbekvireo
16240,Vireo crassirostris,no,arawakvireo
16240,Vireo crassirostris,pl,wireonek grubodzioby
16240,Vireo crassirostris,pt,víreo-de-bico-grosso
16240,Vireo crassirostris,ru,Толстоклювый виреон
16240,Vireo crassirostris,sk,vireo hrubozobý
16240,Vireo crassirostris,sr,Debelokljuni zelenić
16240,Vireo crassirostris,sv,tjocknäbbad vireo
16240,Vireo crassirostris,tr,Kalın Gagalı Vireo
16240,Vireo crassirostris,uk,віреон товстодзьобий
16250,Vireo bellii,cs,zelenáček malý
16250,Vireo bellii,da,Kortnæbbet Sangervireo
16250,Vireo bellii,de,Braunaugenvireo
16250,Vireo bellii,en,Bell's Vireo
16250,Vireo bellii,es,Vireo de Bell
16250,Vireo bellii,fi,pajuvireo
16250,Vireo bellii,fr,Viréo de Bell
16250,Vireo bellii,hr,sivokapi vireo
16250,Vireo bellii,hu,barnaszemű lombgébics
16250,Vireo bellii,it,Vireo di Bell
16250,Vireo bellii,lt,Belo vireonas
16250,Vireo bellii,lv,Bella zaļulis
16250,Vireo bellii,nl,Bells Vireo
16250,Vireo bellii,no,krattvireo
16250,Vireo bellii,pl,wireonek skromny
16250,Vireo bellii,pt,víreo-de-coroa-cinzenta
16250,Vireo bellii,ru,Пеночковый виреон
16250,Vireo bellii,sk,vireo lužný
16250,Vireo bellii,sr,Grmušasti zelenić
16250,Vireo bellii,sv,chaparralvireo
16250,Vireo bellii,tr,Bell Vireosu
16250,Vireo bellii,uk,віреон короткокрилий
16260,Vireo vicinior,bg,Сив виреон
16260,Vireo vicinior,cs,zelenáček šedý
16260,Vireo vicinior,da,Grå vireo
16260,Vireo vicinior,de,Grauvireo
16260,Vireo vicinior,en,Grey Vireo
16260,Vireo vicinior,es,Vireo gris
16260,Vireo vicinior,fi,harmaavireo
16260,Vireo vicinior,fr,Viréo gris
16260,Vireo vicinior,hr,sivi vireo
16260,Vireo vicinior,hu,hamvas lombgébics
16260,Vireo vicinior,it,Vireo grigio
16260,Vireo vicinior,lt,pilkasis vireonas
16260,Vireo vicinior,lv,pelēkais zaļulis
16260,Vireo vicinior,nl,Grijze Vireo
16260,Vireo vicinior,no,gråvireo
16260,Vireo vicinior,pl,wireonek popielaty
16260,Vireo vicinior,pt,víreo-cinzento
16260,Vireo vicinior,ru,Серый виреон
16260,Vireo vicinior,sk,vireo sivý
16260,Vireo vicinior,sr,Sivi zelenić
16260,Vireo vicinior,sv,grå vireo
16260,Vireo vicinior,tr,Gri Vireo
16260,Vireo vicinior,uk,віреон сірий
16270,Vireo solitarius,bg,Синьоглав виреон
16270,Vireo solitarius,cs,zelenáček brýlový
16270,Vireo solitarius,da,Gråhovedet Brillevireo
16270,Vireo solitarius,de,Graukopfvireo
16270,Vireo solitarius,en,Blue-headed Vireo
16270,Vireo solitarius,es,Vireo solitario
16270,Vireo solitarius,fi,silmälasivireo
16270,Vireo solitarius,fr,Viréo à tête bleue
16270,Vireo solitarius,hr,sivoglavi vireo
16270,Vireo solitarius,hu,remete lombgébics
16270,Vireo solitarius,it,Vireo testazzurra
16270,Vireo solitarius,lt,mėlyngalvis vireonas
16270,Vireo solitarius,lv,pelēkgalvas zaļulis
16270,Vireo solitarius,nl,Brilvireo
16270,Vireo solitarius,no,eremittvireo
16270,Vireo solitarius,pl,wireonek siwy
16270,Vireo solitarius,pt,víreo-de-cabeça-azul
16270,Vireo solitarius,ru,Сероголовый виреон
16270,Vireo solitarius,sk,vireo sivohlavý
16270,Vireo solitarius,sr,Plavoglavi zelenić
16270,Vireo solitarius,sv,glasögonvireo
16270,Vireo solitarius,tr,Mavi Başlı Vireo
16270,Vireo solitarius,uk,віреон сизоголовий
16280,Vireo flavifrons,bg,Жълтогърл виреон
16280,Vireo flavifrons,cs,zelenáček žlutoprsý
16280,Vireo flavifrons,da,Gulbrystet Vireo
16280,Vireo flavifrons,de,Gelbkehlvireo
16280,Vireo flavifrons,en,Yellow-throated Vireo
16280,Vireo flavifrons,es,Vireo gorjiamarillo
16280,Vireo flavifrons,et,kuldkurk-virelind
16280,Vireo flavifrons,fi,keltarintavireo
16280,Vireo flavifrons,fr,Viréo à gorge jaune
16280,Vireo flavifrons,hr,žutoprsi vireo
16280,Vireo flavifrons,hu,sárgatorkú lombgébics
16280,Vireo flavifrons,is,Ljómagræningi
16280,Vireo flavifrons,it,Vireo frontegialla
16280,Vireo flavifrons,lt,geltongurklis vireonas
16280,Vireo flavifrons,lv,dzeltenrīkles zaļulis
16280,Vireo flavifrons,nl,Geelborstvireo
16280,Vireo flavifrons,no,gulbrystvireo
16280,Vireo flavifrons,pl,wireonek żółtogardły
16280,Vireo flavifrons,pt,víreo-de-garganta-amarela
16280,Vireo flavifrons,ru,Желтогорлый виреон
16280,Vireo flavifrons,sk,vireo žltohrdlý
16280,Vireo flavifrons,sl,rumenogrli virej
16280,Vireo flavifrons,sr,Žutogrli zelenić
16280,Vireo flavifrons,sv,gulstrupig vireo
16280,Vireo flavifrons,tr,Sarı Gerdanlı Vireo
16280,Vireo flavifrons,uk,віреон жовтогорлий
16290,Vireo huttoni,cs,zelenáček západní
16290,Vireo huttoni,da,Fuglekongevireo
16290,Vireo huttoni,de,Huttonvireo
16290,Vireo huttoni,en,Hutton's Vireo
16290,Vireo huttoni,es,Vireo de Hutton
16290,Vireo huttoni,fi,tammivireo
16290,Vireo huttoni,fr,Viréo de Hutton
16290,Vireo huttoni,hr,mrki vireo
16290,Vireo huttoni,hu,oregoni lombgébics
16290,Vireo huttoni,it,Vireo di Hutton
16290,Vireo huttoni,lt,trumpasnapis vireonas
16290,Vireo huttoni,lv,Hatona zaļulis
16290,Vireo huttoni,nl,Huttons Vireo
16290,Vireo huttoni,no,eikevireo
16290,Vireo huttoni,pl,wireonek zielonkawy
16290,Vireo huttoni,pt,víreo-de-hutton
16290,Vireo huttoni,ru,Короткоклювый виреон
16290,Vireo huttoni,sk,vireo Huttonov
16290,Vireo huttoni,sr,Hrastov zelenić
16290,Vireo huttoni,sv,kungsfågelvireo
16290,Vireo huttoni,tr,Hutton Vireosu
16290,Vireo huttoni,uk,віреон короткодзьобий
16300,Vireo hypochryseus,bg,Златист виреон
16300,Vireo hypochryseus,cs,zelenáček zlatý
16300,Vireo hypochryseus,da,Gylden Vireo
16300,Vireo hypochryseus,de,Goldbauchvireo
16300,Vireo hypochryseus,en,Golden Vireo
16300,Vireo hypochryseus,es,Vireo dorado
16300,Vireo hypochryseus,fi,kultavireo
16300,Vireo hypochryseus,fr,Viréo doré
16300,Vireo hypochryseus,hr,zlatni vireo
16300,Vireo hypochryseus,it,Vireo dorato
16300,Vireo hypochryseus,lt,auksinis vireonas
16300,Vireo hypochryseus,nl,Goudbuikvireo
16300,Vireo hypochryseus,no,gulvireo
16300,Vireo hypochryseus,pl,leśniak złoty
16300,Vireo hypochryseus,pt,víreo-dourado
16300,Vireo hypochryseus,ru,Золотистый виреон
16300,Vireo hypochryseus,sk,vireo zlatý
16300,Vireo hypochryseus,sr,Zlatni zelenić
16300,Vireo hypochryseus,sv,guldvireo
16300,Vireo hypochryseus,tr,Altın Rengi Vireo
16300,Vireo hypochryseus,uk,віреон золотистий
16310,Vireo philadelphicus,bg,Филаделфийски виреон
16310,Vireo philadelphicus,cs,zelenáček kanadský
16310,Vireo philadelphicus,da,Philadelphiavireo
16310,Vireo philadelphicus,de,Philadelphiavireo
16310,Vireo philadelphicus,en,Philadelphia Vireo
16310,Vireo philadelphicus,es,Vireo de Filadelfia
16310,Vireo philadelphicus,et,kanada virelind
16310,Vireo philadelphicus,fi,kanadanvireo
16310,Vireo philadelphicus,fr,Viréo de Philadelphie
16310,Vireo philadelphicus,hr,maslinastoleđi vireo
16310,Vireo philadelphicus,hu,sárgahasú lombgébics
16310,Vireo philadelphicus,is,Kollgræningi
16310,Vireo philadelphicus,it,Vireo di Filadelfia
16310,Vireo philadelphicus,lt,filadelfinis vireonas
16310,Vireo philadelphicus,lv,Filadelfijas zaļulis
16310,Vireo philadelphicus,nl,Philadelphiavireo
16310,Vireo philadelphicus,no,kanadavireo
16310,Vireo philadelphicus,pl,wireonek cytrynowy
16310,Vireo philadelphicus,pt,víreo-de-filadélfia
16310,Vireo philadelphicus,ru,Лимонный виреон
16310,Vireo philadelphicus,sk,vireo sťahovavý
16310,Vireo philadelphicus,sl,filadelfijski virej
16310,Vireo philadelphicus,sr,Filadelfijski zelenić
16310,Vireo philadelphicus,sv,kanadavireo
16310,Vireo philadelphicus,tr,Filadelfiya Vireosu
16310,Vireo philadelphicus,uk,віреон цитриновий
16320,Vireo flavoviridis,bg,Жълто-зелен виреон
16320,Vireo flavoviridis,cs,zelenáček žlutozelený
16320,Vireo flavoviridis,da,Gulgrøn Vireo
16320,Vireo flavoviridis,de,Gelbflankenvireo
16320,Vireo flavoviridis,en,Yellow-green Vireo
16320,Vireo flavoviridis,es,Vireo verdiamarillo
16320,Vireo flavoviridis,fi,keltaperävireo
16320,Vireo flavoviridis,fr,Viréo jaune-verdâtre
16320,Vireo flavoviridis,hr,zelenoleđi vireo
16320,Vireo flavoviridis,it,Vireo gialloverde
16320,Vireo flavoviridis,lt,baltapilvis vireonas
16320,Vireo flavoviridis,lv,dzeltenzaļais zaļulis
16320,Vireo flavoviridis,nl,Geelgroene Vireo
16320,Vireo flavoviridis,no,gulsidevireo
16320,Vireo flavoviridis,pl,wireonek białobrzuchy
16320,Vireo flavoviridis,pt,víreo-verde-amarelado
16320,Vireo flavoviridis,ru,Зелёно-жёлтый виреон
16320,Vireo flavoviridis,sk,vireo hájový
16320,Vireo flavoviridis,sr,Žućkastozeleni zelenić
16320,Vireo flavoviridis,sv,gulgrön vireo
16320,Vireo flavoviridis,tr,Sarı Böğürlü Vireo
16320,Vireo flavoviridis,uk,віреон білочеревий
16330,Vireo olivaceus,bg,Червеноок виреон
16330,Vireo olivaceus,cs,zelenáček červenooký
16330,Vireo olivaceus,da,Rødøjet Vireo
16330,Vireo olivaceus,de,Rotaugenvireo
16330,Vireo olivaceus,en,Red-eyed Vireo
16330,Vireo olivaceus,es,Vireo chiví
16330,Vireo olivaceus,et,punasilm-virelind
16330,Vireo olivaceus,fi,punasilmävireo
16330,Vireo olivaceus,fr,Viréo aux yeux rouges
16330,Vireo olivaceus,hr,crvenooki vireo
16330,Vireo olivaceus,hu,pirosszemű lombgébics
16330,Vireo olivaceus,is,Græningi
16330,Vireo olivaceus,it,Vireo occhirossi
16330,Vireo olivaceus,lt,raudonakis vireonas
16330,Vireo olivaceus,lv,raudacu zaļulis
16330,Vireo olivaceus,nl,Roodoogvireo
16330,Vireo olivaceus,no,rødøyevireo
16330,Vireo olivaceus,pl,wireonek czerwonooki
16330,Vireo olivaceus,pt,víreo-d'olho-vermelho
16330,Vireo olivaceus,ru,Красноглазый виреон
16330,Vireo olivaceus,sk,vireo červenooký
16330,Vireo olivaceus,sl,rdečeoki virej
16330,Vireo olivaceus,sr,Crvenooki zelenić
16330,Vireo olivaceus,sv,rödögd vireo
16330,Vireo olivaceus,tr,Kızıl Gözlü Vireo
16330,Vireo olivaceus,uk,віреон червоноокий
16340,Vireo altiloquus,cs,zelenáček vousatý
16340,Vireo altiloquus,da,Skægvireo
16340,Vireo altiloquus,de,Bartvireo
16340,Vireo altiloquus,en,Black-whiskered Vireo
16340,Vireo altiloquus,es,Vireo bigotudo
16340,Vireo altiloquus,fi,viiksivireo
16340,Vireo altiloquus,fr,Viréo à moustaches
16340,Vireo altiloquus,hr,maslinastoboki vireo
